0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,18,19,57,83,98,98,121,148,158,172,178,220,380,538,798,1091,1387,1873,2894,3891,4691,5944,7187,7875,8519,9326,9967,10683,11567,12351,13081,13723,14294,14294,15887,17004,18077,18729,19313,19786,20191,20947,21828,22476,23179,23803,24306,24656,25276,25959,26633,27231,27664,28007,28245,28626,28970,29232,29626,29884,30097,30240,30426,30708,30905,31087,31294,31384,31472,31611,31792,31943,32097,32224,32323,32402,32517,32673,32767,32881,32968,33049,33107,33186,33293,33349,33429,33481,33552,33633,33691,33767,33854,33924,33954,34000,34035,34076,34106,34175,34253,34290,34327,34358,34385,34409,34455,34486,34521,34557,34581,34597,34642,34700,34748,34780,34798,34838,34866,34912,34980,35020,35043,35084,35106,35154,35183,35226,35260,35297,35327,35366,35394,35422,35463,35503,35515,35551,35587,35636,35667,35700,35738,35777,35799,35838,35874,35913,35933,35974,35998,36014,36049,36075,36107,36136,36180,36205,36233,36272,36324,36357,36402,36435,36453,36486,36540,36563,36586,36621,36651,36689,36710,36742,36780,36825,36863,36895,36949,36984,37021,37057,37106,37152,37205,37246,37277,37314,37355,37405,37454,37486,37531,37571,37601,37634,37672,37718,37755,37801,37837,37866,37903,37948,38001,38051,38098,38133,38182,38239,38300,38346,38431,38475,38515,38567,38628,38694,38771,38847,38894,39001,39064,39118,39200,39288,39398,39476,39548,39616,39694,39789,39890,40041,40131,40202,40322,40438,40554,40681,40800,40946,41061,41226,41360,41542,41720,41954,42179,42454,42696,42940,43292,43656,44093,44346,44576,44975,45335,45672,46064,46469,46841,47262,47632,47964,48441,49102,49646,50110,50693,51220,51790,52418,53186,53944,54671,55187,55797,56372,56995,57606,58244,58837,59431,59991,60540,61111,61827,62405,62940,63373,63909,64560,65137,65851,66405,66837,67388,67931,68702,69661,70614,71627,72218,72762,73381,74157,75176,76089,76942,77731,78534,79406,80146,80869,81982,82933,83708,84420,85020,85723,86646,87570,88404,89225,90029,90665,91223,92062,92794,93585,94214,94698,95303,95642,95989,96465,97223,97908,98445,98904,99309,99984,100504,101015,101511,101816,102197,102598,103019,103506,103990,104400,104777,105168,105550,106129,106611,107075,107487,107857,108193,108623,109038,109516,109951,110330,110600,110970,111339,111713,111713,112567,112854,113204,113577,113999,114402,114802,115222,115563,115935,116289,116664,117068,117509,118001,118505,118964,119242,119732,120316,120734,121124,121507,121803,122066,122412,122780,123203,123548,123838,124092,124317,124535,124881,125172,125487,125726,125913,126094,126278,126494,126706,126896,127046,127179,127273,127393,127521,127664,127817,127913,127975,128066,128153,128236,128303,128412,128474,128531,128584,128624,128703,128763,128835,128864,128897,128921,128967,129018,129080,129131,129161,129179,129207,129238,129271,129313,129342,129369,129387,129399,129411,129420,129449,129471,129488,129507,129526,129552,129579,129600,129624,129645,129657,129664,129680,129692,129706,129728,129731,129737,129746,129757,129781,129800,129814,129830,129835,129849,129866,129888,129903,129912,129927,129938,129947,129962,129982,130015,130049,130081,130114,130151,130183,130234,130281,130332,130387,130421,130472,130528,130591,130667,130752,130752,130894,130968,131050,131179,131319,131475,131612,131710,131857,131996,132179,132327,132519,132653,132821,132982,133197,133425,133627,133813,134021,134167,134356,134590,134833,135065,135295,135446,135600,135746,135922,136137,136418,136418,136818,136965,137104,137316,137492,137685,137873,138048,138196,138299,138417,138583,138883,139048,139198,139332,139488,139665,139859,140025,140204,140362,140481,140626,140780,140934,141091,141220,141335,141416,141532,141628,141731,141844,141942,142030,142111,142200,142324,142434,142548,142649,142697,142836,142926,143015,143100,143201,143310,143388,143434,143481,143554,143636,143717,143776,143852,143938,143987,144050,144164,144252,144343,144409,144477,144542,144614,144678,144776,144859,144943,145017,145098,145180,145320,145471,145602,145694,145817,145935,146085,146255,146400,146579,146735,146872,147019,147177,147370,147549,147642,147821
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,10,10,10,25,64,67,67,67,211,211,283,359,389,461,511,557,596,640,668,668,668,668,776,809,838,863,891,920,946,962,983,1006,1031,1049,1067,1086,1101,1116,1167,1184,1191,1203,1218,1227,1238,1245,1256,1269,1275,1289,1295,1298,1305,1313,1319,1327,1337,1343,1345,1352,1357,1359,1364,1371,1374,1378,1381,1385,1389,1392,1392,1395,1395,1399,1400,1402,1404,1404,1405,1405,1407,1410,1410,1413,1414,1415,1416,1416,1416,1418,1419,1419,1424,1425,1425,1426,1426,1426,1427,1427,1430,1431,1432,1433,1433,1435,1435,1435,1436,1436,1436,1437,1440,1440,1440,1442,1443,1443,1443,1443,1443,1443,1443,1445,1445,1445,1446,1446,1446,1446,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1447,1448,1448,1448,1449,1449,1449,1449,1449,1449,1449,1450,1450,1451,1451,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1454,1454,1454,1454,1454,1455,1455,1456,1456,1456,1456,1456,1456,1456,1456,1456,1457,1457,1457,1458,1459,1460,1461,1461,1462,1462,1462,1463,1465,1466,1467,1469,1469,1470,1470,1470,1471,1471,1471,1472,1472,1473,1473,1471,1472,1473,1473,1473,1474,1475,1476,1477,1479,1480,1482,1482,1483,1486,1488,1490,1490,1493,1494,1498,1499,1500,1500,1502,1506,1510,1512,1514,1514,1515,1517,1520,1525,1527,1527,1529,1534,1539,1545,1550,1553,1558,1562,1568,1575,1581,1584,1594,1600,1606,1611,1617,1624,1628,1635,1639,1643,1652,1656,1661,1664,1675,1677,1681,1683,1692,1697,1711,1713,1721,1730,1736,1744,1750,1763,1774,1780,1789,1797,1806,1819,1824,1832,1836,1846,1851,1858,1864,1875,1884,1894,1906,1917,1927,1938,1948,1952,1966,1971,1976,1984,1996,2002,2010,2015,2021,2027,2031,2035,2041,2045,2051,2054,2064,2070,2078,2081,2087,2091,2097,2101,2105,2109,2116,2118,2122,2125,2128,2132,2134,2139,2142,2145,2146,2149,2152,2155,2159,2162,2163,2168,2171,2176,2181,2182,2183,2188,2190,2194,2198,2198,2203,2208,2210,2214,2215,2218,2219,2221,2226,2228,2231,2234,2235,2236,2238,2240,2242,2245,2246,2246,2246,2248,2248,2248,2249,2250,2251,2254,2255,2257,2257,2258,2259,2260,2261,2261,2262,2263,2263,2264,2264,2264,2265,2266,2266,2268,2268,2270,2270,2270,2272,2275,2275,2275,2277,2277,2278,2279,2281,2283,2283,2284,2284,2284,2284,2285,2285,2285,2285,2286,2286,2286,2288,2289,2290,2291,2291,2291,2291,2291,2291,2291,2291,2292,2292,2292,2292,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2294,2294,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,2295,2296,2296,2296,2296,2296,2296,2296,2297,2297,2297,2298,2298,2298,2298,2298,2298,2300,2300,2300,2301,2301,2301,2301,2301,2302,2303,2303,2303,2303,2304,2305,2305,2308,2308,2308,2310,2311,2311,2313,2314,2315,2317,2317,2317,2319,2320,2321,2321,2322,2325,2326,2327,2327,2327,2328,2328,2328,2328,2328,2329,2329,2330,2331,2331,2332,2335,2335,2335,2336,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2338,2340,2340,2340,2341,2343,2344,2346,2346,2346,2347,2348,2349,2349,2349,2350,2350,2350,2350,2350,2350,2351,2352,2353,2353,2353,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2354,2356

